,ticker,period,Aktywa ogółem,I. Aktywa trwałe,1. Wartości niematerialne i prawne,2. Rzeczowe składniki majątku trwałego,3. Należności długoterminowe,4. Inwestycje długoterminowe,5. Pozostałe aktywa trwałe,II. Aktywa obrotowe,1. Zapasy,2. Należności krótkoterminowe,3. Inwestycje krótkoterminowe,W tym: środki pieniężne i inne aktywa pieniężne,4. Pozostałe aktywa obrotowe,5. Aktywa trwałe przeznaczone do sprzedaży,Pasywa ogółem,I. Kapitał własny,1. Kapitał (fundusz) podstawowy,2. Udziały (akcje) własne (wielkość ujemna),3. Kapitał (fundusz) zapasowy,4. Zysk (strata) z lat ubiegłych,5. Zysk (strata) netto,6. Udziały niekontrolujące,II. Zobowiązania ogółem,1. Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,2. Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,III. Rozliczenia międzyokresowe,A. Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Zmiana stanu należności,Zmiana stanu zapasów,Zmiana stanu zobowiązań,Zmiana rezerw i pozostałe,Kapitał obrotowy,B. Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),C. Przepływy pieniężne z działalności finansowej,Emisja akcji,Odsetki pozyskane,Odsetki zapłacone,Dywidenda,Przepływy pieniężne razem (A+B+C),Środki pieniężne na koniec okresu,I. Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,II. Zysk (strata) ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,III. EBIT,Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),IV. Zysk (strata) z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,V. Zysk netto,W tym: zysk netto akcjonariuszy jednostki dominującej,Zysk netto na akcję
5076,ABE,H 12.08,877135.0,144437.0,63914.0,76322.0,0.0,0.0,4201.0,732698.0,282863.0,400970.0,65.0,47741.0,1059.0,0.0,877135.0,240368.0,15950.0,-307.0,188361.0,36364.0,0.0,144.0,636623.0,16851.0,0.0,10928.0,0.0,0.0,5923.0,619772.0,7790.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,AMB,H 12.08,597961.0,180559.0,45321.0,115444.0,7254.0,4708.0,7832.0,388828.0,127637.0,245548.0,2622.0,10234.0,2787.0,28574.0,597961.0,192396.0,25207.0,0.0,165021.0,2168.0,0.0,30626.0,374939.0,57501.0,0.0,47453.0,0.0,0.0,10048.0,317438.0,5252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,HEL,H 12.08,53394.0,8354.0,74.0,8115.0,0.0,0.0,165.0,45040.0,10677.0,33701.0,0.0,424.0,238.0,0.0,53394.0,27690.0,2500.0,0.0,20942.0,4248.0,0.0,0.0,25704.0,641.0,436.0,0.0,0.0,0.0,205.0,25063.0,1564.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,KER,H 12.08,1765331.0,775373.0,193370.0,559705.0,0.0,0.0,22299.0,989957.0,309509.0,293236.0,0.0,286185.0,101028.0,0.0,1765331.0,765224.0,5333.0,0.0,258368.0,501524.0,0.0,15059.0,985047.0,395563.0,0.0,302286.0,0.0,34428.0,58848.0,589485.0,66323.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,ZAP,H 12.08,2074763.0,784090.0,11560.0,710862.0,0.0,16828.0,44840.0,1290673.0,212836.0,370754.0,312493.0,350227.0,44363.0,0.0,2074763.0,1588196.0,191150.0,0.0,1250144.0,146902.0,0.0,0.0,486567.0,93216.0,425.0,0.0,0.0,0.0,92791.0,393351.0,14084.0,10183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,ABE,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.0,14424.0,0.0,0.0,0.0,0.0,0.0,-3607.0,4300.0,10509.0,0.0,0.0,0.0,0.0,11513.0,120129.0,9368103.0,9011434.0,210123.0,44735.0,101811.0,3926.0,15116.0,90621.0,11850.0,26340.0,0.0,76131.0,0.0,76131.0,0.0,60911.0,60911.0,3.76
5082,AMB,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27905.0,16269.0,0.0,0.0,0.0,0.0,0.0,-29990.0,33540.0,3565.0,0.0,0.0,0.0,21050.0,1480.0,19621.0,590955.0,0.0,0.0,0.0,62362.0,2078.0,3885.0,60555.0,958.0,3143.0,0.0,58370.0,0.0,58370.0,0.0,45948.0,35729.0,1.42
5083,ATP,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1725.0,3411.0,0.0,0.0,0.0,0.0,0.0,-2005.0,2599.0,-3470.0,0.0,0.0,0.0,0.0,-7200.0,1616.0,274396.0,235369.0,25528.0,8722.0,4777.0,2102.0,825.0,6054.0,454.0,1437.0,0.0,5071.0,0.0,5071.0,0.0,3868.0,3868.0,0.63
5084,CLE,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.0,11196.0,0.0,0.0,0.0,0.0,0.0,-1290.0,1290.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,35202.0,36666.0,451.0,1510.0,-3426.0,8035.0,8338.0,-3730.0,44495.0,48425.0,0.0,138347.0,0.0,138347.0,0.0,141316.0,140830.0,3.13
5085,HEL,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0,2420.0,0.0,0.0,0.0,0.0,0.0,-12410.0,12422.0,12966.0,0.0,0.0,0.0,0.0,1482.0,2079.0,194356.0,151576.0,27158.0,9487.0,6135.0,-377.0,859.0,4899.0,219.0,1231.0,-96.0,3791.0,0.0,3791.0,0.0,2982.0,2982.0,0.6
5086,KER,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-391596.0,352529.0,0.0,0.0,0.0,0.0,0.0,-1135885.0,1077137.0,1362863.0,0.0,0.0,0.0,0.0,-158313.0,282370.0,13379597.0,12348147.0,0.0,437949.0,593501.0,299438.0,0.0,892938.0,-13504.0,421426.0,42165.0,500174.0,0.0,500174.0,0.0,436952.0,472176.0,5.62
5087,PDZ,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15970.0,16436.0,1878.0,0.0,0.0,1110.0,764.0,0.0,24253.0,-16222.0,0.0,1065.0,3727.0,-13568.0,0.0,-13568.0,0.0,-13568.0,-13568.0,-0.0639
5088,R22,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41590.0,15258.0,0.0,0.0,0.0,0.0,0.0,-40333.0,41978.0,-7444.0,0.0,0.0,0.0,0.0,-6187.0,6946.0,169530.0,0.0,0.0,0.0,33065.0,-239.0,1076.0,31750.0,577.0,6138.0,-605.0,25584.0,0.0,25584.0,0.0,20120.0,13844.0,0.98
5089,SKH,H 12.19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37227.0,1291.0,0.0,0.0,0.0,0.0,0.0,366.0,290.0,-4107.0,0.0,0.0,0.0,3409.0,33486.0,62459.0,115261.0,0.0,0.0,0.0,46141.0,523.0,356.0,46308.0,586.0,171.0,0.0,46708.0,0.0,46708.0,0.0,37431.0,37431.0,5.49
5090,ABE,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18078.0,13128.0,0.0,0.0,0.0,0.0,0.0,-6183.0,6605.0,-150117.0,0.0,0.0,0.0,0.0,-138222.0,108616.0,8435778.0,8092008.0,206083.0,38434.0,99253.0,10993.0,19322.0,90924.0,7629.0,26196.0,0.0,72357.0,0.0,72357.0,0.0,57638.0,57638.0,3.56
5091,AMB,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34575.0,12760.0,0.0,0.0,0.0,0.0,0.0,-11763.0,12854.0,-14932.0,0.0,0.0,0.0,22457.0,7880.0,17988.0,526468.0,0.0,0.0,0.0,54712.0,6103.0,2819.0,57996.0,1009.0,2005.0,0.0,57000.0,0.0,57000.0,0.0,44948.0,34659.0,1.37
5092,ATP,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,3399.0,0.0,0.0,0.0,0.0,0.0,9529.0,3966.0,-3470.0,0.0,0.0,0.0,0.0,7486.0,5464.0,238202.0,199280.0,25468.0,9072.0,4382.0,9167.0,1722.0,11827.0,770.0,1116.0,0.0,11481.0,0.0,11481.0,0.0,9040.0,9040.0,1.48
5093,CLE,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.0,10296.0,0.0,0.0,0.0,0.0,0.0,-730.0,542.0,0.0,0.0,0.0,0.0,0.0,-18.0,23.0,57336.0,49691.0,916.0,1124.0,5606.0,-407.0,11102.0,-5903.0,24026.0,55361.0,0.0,-37239.0,0.0,-37239.0,0.0,-35535.0,-35109.0,-0.78
5094,HEL,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.0,2300.0,0.0,0.0,0.0,0.0,0.0,-3136.0,3580.0,-2303.0,0.0,0.0,0.0,0.0,-811.0,597.0,168581.0,120612.0,25106.0,9123.0,13740.0,-1284.0,1181.0,11275.0,-165.0,1131.0,-105.0,9874.0,0.0,9874.0,0.0,7919.0,7919.0,1.58
5095,KER,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184647.0,300208.0,0.0,0.0,0.0,0.0,0.0,-793012.0,939355.0,709432.0,0.0,0.0,0.0,0.0,103669.0,476553.0,13743051.0,12856572.0,0.0,331100.0,555379.0,192143.0,0.0,968762.0,0.0,406820.0,-36991.0,541310.0,0.0,541310.0,0.0,522857.0,499134.0,6.09
5096,PDZ,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,-384.0,0.0,0.0,0.0,-25059.0,32266.0,2655.0,0.0,0.0,1003.0,1653.0,0.0,20086.0,-18433.0,0.0,1842.0,-42405.0,-62672.0,0.0,-62672.0,0.0,-62672.0,-62672.0,-0.2952
5097,R22,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27395.0,10980.0,0.0,0.0,0.0,0.0,0.0,-57208.0,57127.0,40896.0,0.0,0.0,0.0,0.0,11083.0,13132.0,127995.0,0.0,0.0,0.0,19355.0,316.0,592.0,19079.0,139.0,3697.0,0.0,15473.0,0.0,15473.0,0.0,12252.0,8557.0,0.6
5098,SKH,H 12.18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20703.0,549.0,0.0,0.0,0.0,0.0,0.0,937.0,294.0,-30462.0,0.0,0.0,0.0,30339.0,-8822.0,28972.0,97397.0,0.0,0.0,0.0,19062.0,561.0,136.0,19487.0,413.0,38.0,31.0,19893.0,0.0,19893.0,0.0,15979.0,15979.0,2.34
5099,ABE,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109951.0,13941.0,0.0,0.0,0.0,0.0,0.0,-6299.0,6635.0,92740.0,0.0,0.0,0.0,0.0,196392.0,246838.0,8481070.0,8148928.0,186072.0,36424.0,109646.0,9987.0,22084.0,97549.0,9206.0,25363.0,0.0,81392.0,0.0,81392.0,0.0,64565.0,64565.0,3.99
5100,AMB,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50100.0,11459.0,0.0,0.0,0.0,0.0,0.0,-13155.0,15769.0,-33572.0,0.0,0.0,0.0,21917.0,3373.0,10004.0,479354.0,0.0,0.0,0.0,51137.0,5939.0,6586.0,50490.0,811.0,2299.0,0.0,49267.0,0.0,49267.0,0.0,35332.0,25441.0,1.01
5101,ATP,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5863.0,3332.0,0.0,0.0,0.0,0.0,0.0,-2314.0,3012.0,3486.0,0.0,0.0,0.0,0.0,-4691.0,1230.0,223494.0,193120.0,22881.0,7865.0,-372.0,3282.0,779.0,2131.0,-244.0,1876.0,0.0,11.0,0.0,11.0,0.0,-160.0,-160.0,-0.0263
5102,CLE,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,9478.0,0.0,0.0,0.0,0.0,0.0,42.0,116.0,-243.0,0.0,0.0,0.0,0.0,-80.0,28.0,58691.0,46477.0,615.0,1295.0,10304.0,-531.0,11165.0,-1392.0,7620.0,43098.0,0.0,-36870.0,0.0,-36870.0,0.0,-36008.0,-35719.0,-0.7936
5103,HEL,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,2321.0,0.0,0.0,0.0,0.0,0.0,-2782.0,2305.0,689.0,0.0,0.0,0.0,0.0,-1349.0,1408.0,178075.0,130289.0,23241.0,8958.0,15587.0,499.0,1292.0,14794.0,331.0,1024.0,-207.0,13894.0,0.0,13894.0,0.0,11185.0,11185.0,2.24
5104,KER,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781977.0,232857.0,0.0,0.0,0.0,0.0,0.0,-866725.0,894796.0,177413.0,0.0,0.0,0.0,0.0,82720.0,548284.0,7410572.0,6328431.0,465915.0,244888.0,587225.0,-53935.0,0.0,533290.0,0.0,239132.0,56422.0,317196.0,0.0,317196.0,0.0,301807.0,299261.0,3.65
5105,PDZ,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32410.0,0.0,0.0,0.0,0.0,0.0,0.0,9480.0,670.0,0.0,0.0,0.0,0.0,0.0,10287.0,52731.0,4821.0,0.0,0.0,1634.0,3186.0,0.0,28720.0,-24485.0,0.0,-2497.0,-16698.0,-38690.0,0.0,-38690.0,0.0,-38690.0,-38690.0,-0.231
5106,R22,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22438.0,7782.0,0.0,0.0,0.0,0.0,0.0,-54851.0,59871.0,33691.0,-1314.0,0.0,0.0,0.0,1278.0,2050.0,93737.0,0.0,0.0,0.0,16233.0,560.0,196.0,16597.0,173.0,4351.0,0.0,12419.0,0.0,12419.0,-878.0,8621.0,5455.0,0.38
5107,SKH,H 12.17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28905.0,517.0,0.0,0.0,0.0,0.0,0.0,-155.0,823.0,-18043.0,0.0,0.0,0.0,17863.0,10707.0,37794.0,110525.0,0.0,0.0,0.0,36277.0,484.0,405.0,36356.0,420.0,41.0,41.0,36776.0,0.0,36776.0,0.0,29691.0,29691.0,4.35
5108,ABE,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121333.0,14670.0,0.0,0.0,0.0,0.0,0.0,-10215.0,10812.0,-81174.0,0.0,0.0,0.0,0.0,29944.0,50446.0,8136371.0,7778622.0,205627.0,37916.0,114206.0,10857.0,20798.0,104265.0,6400.0,23237.0,0.0,87428.0,0.0,87428.0,0.0,68373.0,68373.0,4.22
5109,AMB,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41896.0,11166.0,0.0,0.0,0.0,0.0,0.0,-11941.0,13035.0,-38956.0,0.0,0.0,0.0,19732.0,-9001.0,6726.0,448366.0,0.0,0.0,0.0,40842.0,2393.0,3724.0,39511.0,2649.0,4431.0,0.0,37729.0,0.0,37729.0,0.0,30287.0,21899.0,0.87
5110,ATP,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29649.0,2537.0,0.0,0.0,0.0,0.0,0.0,-1874.0,4770.0,-26455.0,0.0,0.0,0.0,0.0,1320.0,5936.0,213161.0,181405.0,20534.0,8348.0,2874.0,1763.0,1657.0,2980.0,833.0,1457.0,0.0,2356.0,0.0,2356.0,0.0,1820.0,1820.0,0.3
5111,CLE,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.0,13939.0,0.0,0.0,0.0,0.0,0.0,-2860.0,3194.0,-287.0,0.0,0.0,0.0,0.0,-405.0,142.0,91466.0,63846.0,5147.0,2700.0,19772.0,1334.0,10173.0,10934.0,12950.0,68698.0,0.0,-44813.0,0.0,-44813.0,0.0,-41860.0,-42071.0,-0.9347
5112,HEL,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34442.0,2041.0,0.0,0.0,0.0,0.0,0.0,-5946.0,6028.0,-27005.0,0.0,0.0,0.0,0.0,1491.0,2757.0,166895.0,125541.0,19240.0,7525.0,14589.0,-220.0,1860.0,12509.0,291.0,1483.0,0.0,11317.0,0.0,11317.0,0.0,9076.0,9076.0,1.82
5113,KER,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15721.0,234117.0,0.0,0.0,0.0,0.0,0.0,-359846.0,317883.0,164104.0,0.0,0.0,0.0,0.0,-185225.0,287979.0,8379914.0,6640326.0,664726.0,237149.0,837712.0,367144.0,0.0,1204856.0,0.0,273117.0,128211.0,1082916.0,0.0,1082916.0,0.0,1023778.0,1015210.0,12.74
5114,PDZ,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31929.0,0.0,0.0,0.0,0.0,0.0,0.0,32595.0,3403.0,0.0,0.0,0.0,0.0,0.0,1836.0,54653.0,2473.0,0.0,0.0,1262.0,1213.0,0.0,23935.0,-21364.0,0.0,1568.0,720.0,-22217.0,0.0,-22217.0,0.0,-22217.0,-22217.0,-0.1465
5115,R22,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,SKH,H 12.16*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20975.0,447.0,0.0,0.0,0.0,0.0,0.0,11642.0,908.0,-21092.0,0.0,0.0,0.0,21000.0,11525.0,27087.0,82382.0,0.0,0.0,0.0,22669.0,242.0,68.0,22843.0,977.0,82.0,0.0,23855.0,0.0,23855.0,0.0,19241.0,19241.0,2.82
5117,ABE,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98215.0,10300.0,0.0,0.0,0.0,0.0,0.0,-56210.0,57859.0,99450.0,0.0,0.0,0.0,0.0,-54975.0,20502.0,7080008.0,6761621.0,156332.0,34492.0,127563.0,5184.0,32189.0,100558.0,2941.0,18304.0,0.0,85195.0,0.0,85195.0,0.0,65864.0,65864.0,4.07
5118,AMB,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52214.0,11809.0,0.0,0.0,0.0,0.0,0.0,-8888.0,11385.0,-36946.0,0.0,0.0,0.0,17321.0,6380.0,15688.0,400523.0,0.0,0.0,0.0,25305.0,4233.0,2763.0,26775.0,936.0,2957.0,0.0,24754.0,0.0,24754.0,0.0,21512.0,14948.0,0.59
5119,ATP,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6603.0,2842.0,0.0,0.0,0.0,0.0,0.0,-4702.0,4747.0,-2586.0,0.0,0.0,0.0,0.0,-685.0,4663.0,272424.0,233683.0,20115.0,8875.0,9751.0,1808.0,1865.0,9694.0,860.0,1677.0,0.0,8877.0,0.0,8877.0,0.0,7036.0,7036.0,1.15
5120,CLE,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.0,17396.0,0.0,0.0,0.0,0.0,0.0,-2397.0,2787.0,623.0,0.0,0.0,0.0,0.0,-333.0,550.0,83994.0,52360.0,2321.0,4702.0,24610.0,-18357.0,14862.0,-8611.0,14842.0,130799.0,0.0,-124568.0,0.0,-124568.0,0.0,-121928.0,-121186.0,-2.6924
5121,HEL,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13926.0,1848.0,0.0,0.0,0.0,0.0,0.0,-2676.0,2913.0,15828.0,0.0,0.0,0.0,0.0,-774.0,1266.0,115184.0,85123.0,19806.0,5473.0,4782.0,-618.0,1103.0,3061.0,238.0,1007.0,0.0,2292.0,0.0,2292.0,0.0,1825.0,1825.0,0.37
5122,KER,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252680.0,241499.0,0.0,0.0,0.0,0.0,0.0,-139214.0,170608.0,-936740.0,0.0,0.0,0.0,0.0,127133.0,452910.0,8345072.0,6442932.0,680598.0,252736.0,968806.0,316561.0,0.0,1285367.0,0.0,255656.0,-219544.0,810167.0,0.0,810167.0,-124500.0,679854.0,675588.0,8.48
5123,PDZ,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34811.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,62592.0,6326.0,0.0,0.0,0.0,40981.0,49099.0,496.0,0.0,0.0,1651.0,-1159.0,0.0,20904.0,-19840.0,0.0,16443.0,-5235.0,-41517.0,0.0,-41517.0,0.0,-42652.0,-42652.0,-0.2875
5124,SKH,H 12.15*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,ABE,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36740.0,9785.0,0.0,0.0,0.0,0.0,0.0,-64615.0,64480.0,43004.0,0.0,0.0,0.0,0.0,15129.0,75477.0,6438133.0,6164571.0,135847.0,33654.0,104061.0,6904.0,19478.0,91487.0,3734.0,13219.0,0.0,82002.0,0.0,82002.0,0.0,63711.0,63711.0,3.94
5126,AMB,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57386.0,11101.0,0.0,0.0,0.0,0.0,0.0,4402.0,14104.0,-60681.0,0.0,0.0,0.0,16111.0,1107.0,9297.0,395475.0,0.0,0.0,0.0,32248.0,9924.0,4076.0,38096.0,609.0,4934.0,0.0,33876.0,0.0,33876.0,0.0,36347.0,29161.0,1.16
5127,ATP,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11010.0,2635.0,0.0,0.0,0.0,0.0,0.0,-2779.0,2613.0,-5372.0,0.0,0.0,0.0,0.0,2859.0,5348.0,251808.0,210376.0,19099.0,8406.0,13927.0,2103.0,3430.0,12600.0,1014.0,2221.0,0.0,11393.0,0.0,11393.0,0.0,9014.0,9014.0,1.48
5128,CLE,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69964.0,28791.0,0.0,0.0,0.0,0.0,0.0,4041.0,4080.0,-72629.0,0.0,0.0,0.0,0.0,1376.0,1119.0,156663.0,131424.0,7400.0,9677.0,8163.0,-5269.0,35687.0,-32793.0,14114.0,107952.0,0.0,-126630.0,0.0,-126630.0,0.0,-127509.0,-126052.0,-2.8005
5129,HEL,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10970.0,1911.0,0.0,0.0,0.0,0.0,0.0,-600.0,1195.0,-11157.0,0.0,0.0,0.0,0.0,-787.0,2040.0,92477.0,65289.0,18234.0,5147.0,3807.0,50.0,942.0,2915.0,674.0,731.0,0.0,2858.0,0.0,2858.0,0.0,2290.0,2290.0,0.46
5130,KER,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116761.0,266514.0,0.0,0.0,0.0,0.0,0.0,-160339.0,217146.0,-795006.0,0.0,0.0,0.0,0.0,117855.0,272488.0,8183911.0,6341749.0,810614.0,223304.0,808244.0,204009.0,0.0,1012253.0,0.0,358466.0,-544695.0,109093.0,0.0,109093.0,-31063.0,49806.0,103023.0,1.29
5131,PDZ,H 12.14*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26882.0,0.0,0.0,0.0,0.0,0.0,0.0,12567.0,0.0,10186.0,10186.0,0.0,0.0,0.0,-4127.0,7179.0,263.0,0.0,0.0,615.0,-348.0,0.0,31063.0,-26765.0,0.0,2859.0,27620.0,-2000.0,0.0,-2000.0,0.0,-9161.0,-9161.0,-0.0618
5132,ABE,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84693.0,9888.0,0.0,0.0,0.0,0.0,0.0,-6219.0,4218.0,-39049.0,0.0,0.0,0.0,0.0,39425.0,60348.0,5553119.0,5302840.0,120514.0,30819.0,98946.0,4814.0,28147.0,75613.0,2463.0,15757.0,0.0,62319.0,0.0,62319.0,0.0,49898.0,49910.0,3.08
5133,AMB,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52265.0,10547.0,0.0,0.0,0.0,0.0,0.0,-11598.0,11798.0,-41633.0,0.0,0.0,0.0,15617.0,-966.0,8160.0,405458.0,0.0,0.0,0.0,31154.0,2960.0,3663.0,30451.0,1054.0,6882.0,0.0,21940.0,0.0,21940.0,0.0,21621.0,17833.0,0.71
5134,ATP,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,CLE,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68435.0,39973.0,0.0,0.0,0.0,0.0,0.0,-182786.0,126971.0,200022.0,0.0,0.0,0.0,0.0,-51198.0,2816.0,352742.0,313637.0,17818.0,21082.0,204.0,-1088.0,26886.0,-27770.0,9102.0,91867.0,0.0,-110535.0,0.0,-110535.0,0.0,-118003.0,-116799.0,-2.5949
5136,HEL,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2612.0,1859.0,0.0,0.0,0.0,0.0,0.0,-105.0,562.0,4277.0,0.0,0.0,0.0,0.0,1560.0,2827.0,105793.0,75225.0,17231.0,5438.0,7899.0,210.0,1054.0,7055.0,450.0,1149.0,0.0,6356.0,0.0,6356.0,0.0,5113.0,5113.0,1.02
5137,KER,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345830.0,334259.0,0.0,0.0,0.0,0.0,0.0,-581171.0,719965.0,-782330.0,0.0,0.0,0.0,0.0,-16066.0,120881.0,8155448.0,7037959.0,791226.0,275200.0,51063.0,272311.0,0.0,323374.0,0.0,298385.0,18218.0,49085.0,0.0,49085.0,-37411.0,-9087.0,25967.0,0.33
5138,PDZ,H 12.13*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
